-10730,2602,-10730,2602
-5516,1679,-5516,1679
5521,-3004,5521,-3004
7646,315,7646,315
4381,10891,4381,10891
-1600,2430,-1600,2430
1768,-15998,1768,-15998
10672,-13510,10672,-13510
3258,-2324,3258,-2324
-10608,-4744,-10608,-4744
-15882,-11185,-15882,-11185
-12412,-8691,-12412,-8691
396,-3335,396,-3335
7935,104,7935,104
6407,3148,6407,3148
4433,-27,4433,-27
-4622,-791,-4622,-791
-9065,11347,-9065,11347
-2812,10240,-2812,10240
-3577,-10899,-3577,-10899
-1661,-14634,-1661,-14634
-452,2181,-452,2181
-14763,6920,-14763,6920
-12466,-2953,-12466,-2953
10354,-6093,10354,-6093
17800,-5301,17800,-5301
9746,-9546,9746,-9546
2525,280,2525,280
7580,12388,7580,12388
12284,-4064,12284,-4064
-3661,-12696,-3661,-12696
-9919,-854,-9919,-854
207,-9262,207,-9262
-3001,-9327,-3001,-9327
-2342,12035,-2342,12035
-1015,5907,-1015,5907
-10987,-5235,-10987,-5235
-475,3352,-475,3352
5996,1968,5996,1968
-9959,1241,-9959,1241
-2192,2891,-2192,2891
10759,-9842,10759,-9842
4097,-8973,4097,-8973
5597,4323,5597,4323
7331,144,7331,144
9261,-9388,9261,-9388
16367,-5654,16367,-5654
4055,7504,4055,7504
-4057,11222,-4057,11222
5214,494,5214,494
157,-2342,157,-2342
-1376,-2560,-1376,-2560
11700,-12702,11700,-12702
9943,-12485,9943,-12485
1118,-5783,1118,-5783
5331,-4504,5331,-4504
14134,5115,14134,5115
9620,10690,9620,10690
-1350,-1099,-1350,-1099
4331,-6331,4331,-6331
8703,189,8703,189
1936,1615,1936,1615
8861,4368,8861,4368
4708,9157,4708,9157
-18068,-3224,-18068,-3224
-12652,-13977,-12652,-13977
3168,-1921,3168,-1921
-20,-897,-20,-897
824,-8087,824,-8087
1085,5125,1085,5125
-4759,3458,-4759,3458
-1248,-7162,-1248,-7162
-2863,8336,-2863,8336
-12569,5034,-12569,5034
-10567,-12570,-10567,-12570
-459,-1436,-459,-1436
8861,-2116,8861,-2116
14100,-14321,14100,-14321
7914,-5423,7914,-5423
-2234,-2858,-2234,-2858
-1685,-960,-1685,-960
2526,3482,2526,3482
-191,-9094,-191,-9094
-2671,-2544,-2671,-2544
-2906,11598,-2906,11598
-57,-3843,-57,-3843
7939,-8330,7939,-8330
2231,-2384,2231,-2384
-8127,-9465,-8127,-9465
2477,-1641,2477,-1641
3766,4011,3766,4011
-8207,-7036,-8207,-7036
767,-1830,767,-1830
4575,7521,4575,7521
-4556,2667,-4556,2667
-3101,-2683,-3101,-2683
-10794,-4186,-10794,-4186
-9251,-442,-9251,-442
14713,2678,14713,2678
6660,1947,6660,1947
-16744,3813,-16744,3813
-10544,4930,-10544,4930
-510,10412,-510,10412
5095,13308,5095,13308
7515,4745,7515,4745
-2126,9802,-2126,9802
-4601,12490,-4601,12490
-1928,-6213,-1928,-6213
-768,-4372,-768,-4372
2143,2186,2143,2186
-9500,-11254,-9500,-11254
-11909,-1255,-11909,-1255
6064,10444,6064,10444
2009,-2997,2009,-2997
-2490,-855,-2490,-855
10300,-2402,10300,-2402
-277,-19550,-277,-19550
-9075,-8964,-9075,-8964
563,4738,563,4738
-7537,-1748,-7537,-1748
-7897,1415,-7897,1415
4900,7431,4900,7431
-8154,5234,-8154,5234
-18081,6549,-18081,6549
-7674,7004,-7674,7004
-4338,-1010,-4338,-1010
-943,-14239,-943,-14239
-132,-15625,-132,-15625
-4870,-2730,-4870,-2730
8166,2983,8166,2983
13279,6063,13279,6063
-6360,9205,-6360,9205
-7026,1753,-7026,1753
5677,6232,5677,6232
-308,19337,-308,19337
-4346,14778,-4346,14778
2376,9436,2376,9436
5246,3921,5246,3921
7310,-8555,7310,-8555
8572,-3915,8572,-3915
5015,3918,5015,3918
-2021,-714,-2021,-714
-6383,1281,-6383,1281
-3271,1860,-3271,1860
-4226,-1950,-4226,-1950
-2833,-2493,-2833,-2493
8096,-12008,8096,-12008
-3633,-9905,-3633,-9905
-20220,12642,-20220,12642
-2616,14805,-2616,14805
4451,413,4451,413
-8295,-1803,-8295,-1803
1354,-1498,1354,-1498
9755,-4364,9755,-4364
9080,-2929,9080,-2929
17007,3194,17007,3194
10723,4097,10723,4097
2867,-6170,2867,-6170
8690,-4852,8690,-4852
5485,6927,5485,6927
4535,-1162,4535,-1162
8145,-6819,8145,-6819
1578,6197,1578,6197
-2982,3325,-2982,3325
-7382,-6044,-7382,-6044
-4802,-639,-4802,-639
9813,-149,9813,-149
10466,944,10466,944
9374,5575,9374,5575
10751,-6495,10751,-6495
-4243,-10334,-4243,-10334
-5211,7695,-5211,7695
1509,9273,1509,9273
-5490,-4060,-5490,-4060
3198,-3424,3198,-3424
1625,3905,1625,3905
-15383,8123,-15383,8123
462,7710,462,7710
2549,515,2549,515
-20292,-4132,-20292,-4132
-3917,-9706,-3917,-9706
9391,-16266,9391,-16266
-9971,-1182,-9971,-1182
-7446,13535,-7446,13535
7668,-5763,7668,-5763
7130,-18772,7130,-18772
412,-3734,412,-3734
-8925,466,-8925,466
-9179,-2462,-9179,-2462
2999,2383,2999,2383
9867,-5454,9867,-5454
5452,-10576,5452,-10576
96,2366,96,2366
367,3335,367,3335
-4339,-2962,-4339,-2962
-4702,5206,-4702,5206
10308,5209,10308,5209
2906,-6334,2906,-6334
-19187,-2530,-19187,-2530
-7952,7766,-7952,7766
6009,3025,6009,3025
970,-7469,970,-7469
6394,-4221,6394,-4221
10699,10529,10699,10529
6616,10795,6616,10795
8273,-5119,8273,-5119
4311,-3871,4311,-3871
-3929,7010,-3929,7010
-2121,-6308,-2121,-6308
6102,-21506,6102,-21506
6066,-14002,6066,-14002
-4814,-5392,-4814,-5392
-6177,-3219,-6177,-3219
-385,-4998,-385,-4998
-95,-12075,-95,-12075
4957,-6664,4957,-6664
1880,2506,1880,2506
-3526,-6263,-3526,-6263
12749,-9109,12749,-9109
11435,1717,11435,1717
-7229,1460,-7229,1460
2339,-3081,2339,-3081
6319,-897,6319,-897
-9568,-580,-9568,-580
-9745,-811,-9745,-811
-2350,1739,-2350,1739
5950,108,5950,108
9310,-10974,9310,-10974
-1750,-16639,-1750,-16639
-6192,-3789,-6192,-3789
-9195,3049,-9195,3049
-8497,-3522,-8497,-3522
12614,3242,12614,3242
12276,10595,12276,10595
-6476,-2625,-6476,-2625
1433,-15929,1433,-15929
5783,-10766,5783,-10766
-853,6317,-853,6317
8433,9482,8433,9482
7666,-1415,7666,-1415
-2736,5718,-2736,5718
4441,10298,4441,10298
11097,-5626,11097,-5626
4182,-1873,4182,-1873
2796,5195,2796,5195
7319,-6473,7319,-6473
-4777,1335,-4777,1335
-14856,7935,-14856,7935
3399,-5283,3399,-5283
6977,1893,6977,1893
-8941,6514,-8941,6514
3595,-9694,3595,-9694
11168,-8909,11168,-8909
-4940,-3255,-4940,-3255
-957,-4371,-957,-4371
5331,5134,5331,5134
-2795,9223,-2795,9223
-5823,1052,-5823,1052
-9547,-10751,-9547,-10751
-5662,-15523,-5662,-15523
-52,2088,-52,2088
-10502,7652,-10502,7652
-7485,-13410,-7485,-13410
3857,-9448,3857,-9448
-3976,7554,-3976,7554
-7207,428,-7207,428
-2455,-784,-2455,-784
-5513,4734,-5513,4734
-7996,-5331,-7996,-5331
-6006,-8293,-6006,-8293
-1684,363,-1684,363
-3276,2900,-3276,2900
-6038,1509,-6038,1509
-4275,-89,-4275,-89
-21262,3342,-21262,3342
-30183,8503,-30183,8503
-2597,3472,-2597,3472
4748,4311,4748,4311
-5935,14454,-5935,14454
7557,7205,7557,7205
7887,-3640,7887,-3640
-2666,1006,-2666,1006
5693,-645,5693,-645
3489,-3187,3489,-3187
-4311,4310,-4311,4310
1659,-907,1659,-907
8244,-7819,8244,-7819
15848,-2472,15848,-2472
8392,-5507,8392,-5507
-12639,-8896,-12639,-8896
-6084,-9125,-6084,-9125
10871,-12504,10871,-12504
7682,5998,7682,5998
7792,14999,7792,14999
14635,-15171,14635,-15171
9998,-14435,9998,-14435
29,13380,29,13380
-2512,-865,-2512,-865
3059,-11525,3059,-11525
5350,14142,5350,14142
354,17062,354,17062
-2228,-7144,-2228,-7144
266,-15474,266,-15474
4971,-2288,4971,-2288
10019,6107,10019,6107
9061,-2544,9061,-2544
-3592,-5064,-3592,-5064
-16677,-1995,-16677,-1995
-11523,-8933,-11523,-8933
-235,-4320,-235,-4320
677,6140,677,6140
4166,1083,4166,1083
5900,1775,5900,1775
481,4468,481,4468
7064,-10194,7064,-10194
9901,-18803,9901,-18803
-461,-6346,-461,-6346
6329,9184,6329,9184
15305,9136,15305,9136
5173,202,5173,202
1402,-964,1402,-964
2815,-3073,2815,-3073
-1786,-4507,-1786,-4507
1059,-237,1059,-237
485,-11346,485,-11346
-10815,-15515,-10815,-15515
-8920,4682,-8920,4682
2835,4280,2835,4280
1113,-8055,1113,-8055
-4166,-5336,-4166,-5336
1555,-13301,1555,-13301
5416,-17077,5416,-17077
3392,-5167,3392,-5167
3800,-7689,3800,-7689
2679,-6904,2679,-6904
2928,8037,2928,8037
7366,11600,7366,11600
7423,7221,7423,7221
7059,527,7059,527
2725,-1685,2725,-1685
-8844,7072,-8844,7072
-4864,4978,-4864,4978
6061,-2457,6061,-2457
7,921,7,921
-5151,-2135,-5151,-2135
-3708,-4630,-3708,-4630
-3384,5919,-3384,5919
5236,8468,5236,8468
7807,175,7807,175
-4350,-775,-4350,-775
-6792,5147,-6792,5147
3736,3772,3736,3772
10304,618,10304,618
7445,7113,7445,7113
2147,4947,2147,4947
194,56,194,56
-2802,12651,-2802,12651
-1390,6032,-1390,6032
3383,-14751,3383,-14751
-2970,-1474,-2970,-1474
-2581,8500,-2581,8500
10184,-4610,10184,-4610
6331,-882,6331,-882
-742,1492,-742,1492
5040,-3111,5040,-3111
2294,8392,2294,8392
-2091,7218,-2091,7218
1390,-2698,1390,-2698
-2345,6653,-2345,6653
-5038,8347,-5038,8347
2020,-1491,2020,-1491
5489,7,5489,7
5119,1417,5119,1417
8033,-4381,8033,-4381
3753,-6062,3753,-6062
-10075,1356,-10075,1356
-9571,8133,-9571,8133
339,1519,339,1519
-7689,-7200,-7689,-7200
-9493,-8370,-9493,-8370
7238,-9252,7238,-9252
3324,-5479,3324,-5479
-11835,-2826,-11835,-2826
-9432,-10042,-9432,-10042
-2468,-7114,-2468,-7114
5903,4728,5903,4728
9292,984,9292,984
86,-9652,86,-9652
-1872,-10305,-1872,-10305
-3740,-3192,-3740,-3192
-8939,7847,-8939,7847
8414,11804,8414,11804
22386,2023,22386,2023
8278,-3613,8278,-3613
-1634,1959,-1634,1959
-4269,2154,-4269,2154
-11877,-1815,-11877,-1815
-5563,-1208,-5563,-1208
8310,-2474,8310,-2474
7158,640,7158,640
2892,8608,2892,8608
7190,1970,7190,1970
6619,-7342,6619,-7342
93,284,93,284
-897,8983,-897,8983
-1260,6586,-1260,6586
-3303,194,-3303,194
-229,5001,-229,5001
1859,15455,1859,15455
-1847,-1051,-1847,-1051
-5947,-17694,-5947,-17694
-14,3282,-14,3282
16767,9130,16767,9130
15749,-5302,15749,-5302
-3197,11148,-3197,11148
-4558,17696,-4558,17696
-2752,-346,-2752,-346
-9546,5400,-9546,5400
706,8633,706,8633
5692,-1261,5692,-1261
-5617,6369,-5617,6369
76,3105,76,3105
9548,-8998,9548,-8998
7208,2431,7208,2431
2441,9657,2441,9657
-9456,2724,-9456,2724
-7847,-626,-7847,-626
7683,-6632,7683,-6632
80,-9244,80,-9244
-8083,-5400,-8083,-5400
4303,-4409,4303,-4409
3690,-2067,3690,-2067
-6346,-2838,-6346,-2838
-4060,-4518,-4060,-4518
2572,1335,2572,1335
8009,-1285,8009,-1285
9954,-7449,9954,-7449
8785,-212,8785,-212
4802,-250,4802,-250
-5153,-10217,-5153,-10217
-7014,-5059,-7014,-5059
669,3508,669,3508
969,-3513,969,-3513
462,-9157,462,-9157
2504,-3590,2504,-3590
357,999,357,999
3797,6496,3797,6496
7384,10256,7384,10256
1271,-1929,1271,-1929
889,-9614,889,-9614
5331,-1873,5331,-1873
-624,-5449,-624,-5449
-6285,-6090,-6285,-6090
1297,9024,1297,9024
12580,7940,12580,7940
13229,5325,13229,5325
922,14919,922,14919
-10155,4075,-10155,4075
-4686,-6061,-4686,-6061
6188,6798,6188,6798
624,11188,624,11188
-9844,5231,-9844,5231
-2565,-2012,-2565,-2012
8100,-3710,8100,-3710
4283,11328,4283,11328
-400,9147,-400,9147
1806,-8766,1806,-8766
2830,-1588,2830,-1588
4276,1230,4276,1230
4614,-7819,4614,-7819
-1634,2726,-1634,2726
-2586,6640,-2586,6640
4204,4495,4204,4495
1792,13129,1792,13129
-3556,6575,-3556,6575
1607,1726,1607,1726
5358,5144,5358,5144
5154,-7930,5154,-7930
9053,-6074,9053,-6074
9562,4180,9562,4180
2321,-8490,2321,-8490
-7931,-5555,-7931,-5555
-6904,6018,-6904,6018
11331,-808,11331,-808
9456,7206,9456,7206
-18311,15669,-18311,15669
-17469,5241,-17469,5241
2603,5204,2603,5204
-593,3115,-593,3115
72,-2989,72,-2989
13430,9339,13430,9339
9240,14427,9240,14427
1953,7297,1953,7297
3834,6146,3834,6146
-2059,-1266,-2059,-1266
-7520,-7922,-7520,-7922
-1073,-3957,-1073,-3957
4769,-2212,4769,-2212
1927,539,1927,539
-3598,2063,-3598,2063
-5180,-4373,-5180,-4373
-4972,-4760,-4972,-4760
-6437,307,-6437,307
-4226,1558,-4226,1558
1849,4036,1849,4036
831,628,831,628
-5406,-10147,-5406,-10147
-2912,-2387,-2912,-2387
580,17332,580,17332
-7480,11218,-7480,11218
-7821,-3062,-7821,-3062
7243,3935,7243,3935
10617,4231,10617,4231
-1264,-766,-1264,-766
-6327,10043,-6327,10043
-416,2309,-416,2309
5950,-15840,5950,-15840
5300,-5014,5300,-5014
886,-35,886,-35
-4338,-13602,-4338,-13602
-12235,-10439,-12235,-10439
-11759,3365,-11759,3365
-2077,14406,-2077,14406
898,13352,898,13352
3744,-3700,3744,-3700
11953,-9322,11953,-9322
12586,-6485,12586,-6485
7809,-7826,7809,-7826
2935,1788,2935,1788
417,3283,417,3283
7132,-6291,7132,-6291
11793,1994,11793,1994
3735,7505,3735,7505
-4935,171,-4935,171
-3784,791,-3784,791
71,1417,71,1417
-2776,-73,-2776,-73
2083,-810,2083,-810
14072,-2998,14072,-2998
-125,-1662,-125,-1662
-16646,-11615,-16646,-11615
-641,-20282,-641,-20282
4219,-720,4219,-720
-7301,10019,-7301,10019
-944,-4007,-944,-4007
-3096,-9030,-3096,-9030
-12486,-729,-12486,-729
-5199,10759,-5199,10759
-3970,7309,-3970,7309
-646,-5574,-646,-5574
9155,7697,9155,7697
-1226,14021,-1226,14021
-1941,-7759,-1941,-7759
11204,-3759,11204,-3759
-3854,10670,-3854,10670
-17051,1982,-17051,1982
-4052,-2011,-4052,-2011
2232,-5415,2232,-5415
1002,-8793,1002,-8793
633,991,633,991
-2313,-1868,-2313,-1868
-598,-8492,-598,-8492
-968,-3478,-968,-3478
-480,-6357,-480,-6357
11569,-3181,11569,-3181
14291,5481,14291,5481
957,845,957,845
-8051,4624,-8051,4624
-5935,8264,-5935,8264
4731,-5439,4731,-5439
10544,-7835,10544,-7835
2051,-2913,2051,-2913
-4105,-8013,-4105,-8013
-2288,-8095,-2288,-8095
-613,-7874,-613,-7874
3618,-9591,3618,-9591
5871,5459,5871,5459
3796,18483,3796,18483
251,5918,251,5918
-12248,1025,-12248,1025
-14695,19639,-14695,19639
9538,15526,9538,15526
17474,-8104,17474,-8104
-2163,-4822,-2163,-4822
-970,-25,-970,-25
9824,-12623,9824,-12623
-4635,-8443,-4635,-8443
-11721,-718,-11721,-718
819,-5316,819,-5316
-1272,-5467,-1272,-5467
-5586,-5836,-5586,-5836
8048,1138,8048,1138
10238,5699,10238,5699
-3396,-16865,-3396,-16865
-2283,-18744,-2283,-18744
8524,10204,8524,10204
9496,8778,9496,8778
3915,-8471,3915,-8471
-2003,-8155,-2003,-8155
-169,-4431,-169,-4431
8902,-557,8902,-557
5897,-3483,5897,-3483
-6470,-6523,-6470,-6523
-10187,4193,-10187,4193
-9176,3995,-9176,3995
-7246,-3799,-7246,-3799
-2245,-376,-2245,-376
4189,-117,4189,-117
11538,2552,11538,2552
10212,6038,10212,6038
5117,-515,5117,-515
8501,2216,8501,2216
3178,3879,3178,3879
-2666,-3130,-2666,-3130
7220,1884,7220,1884
499,483,499,483
-10338,-5626,-10338,-5626
6433,-760,6433,-760
10224,-11202,10224,-11202
-3362,-14827,-3362,-14827
446,6115,446,6115
7981,4271,7981,4271
10151,-7076,10151,-7076
465,-1731,465,-1731
-15532,-6481,-15532,-6481
-1174,-7887,-1174,-7887
9664,2714,9664,2714
-9745,-1769,-9745,-1769
-4855,-8023,-4855,-8023
6972,-1221,6972,-1221
-4591,4727,-4591,4727
509,1735,509,1735
7182,-5925,7182,-5925
1392,-6167,1392,-6167
9585,-7496,9585,-7496
7870,-10797,7870,-10797
-1319,7767,-1319,7767
5872,18730,5872,18730
2422,-302,2422,-302
-6489,-2662,-6489,-2662
-3402,7059,-3402,7059
-5738,-2066,-5738,-2066
-7951,-4627,-7951,-4627
-5223,236,-5223,236
-4486,-2271,-4486,-2271
-1441,1225,-1441,1225
-2886,4292,-2886,4292
-7524,-49,-7524,-49
-7183,-7946,-7183,-7946
-3261,-18389,-3261,-18389
2306,-12666,2306,-12666
-1833,164,-1833,164
-1944,-3184,-1944,-3184
12725,-305,12725,-305
7977,5321,7977,5321
1400,-8745,1400,-8745
14077,-13528,14077,-13528
3002,-5772,3002,-5772
-5478,-7935,-5478,-7935
12678,-3415,12678,-3415
3746,3733,3746,3733
-9002,1930,-9002,1930
-91,9350,-91,9350
-3568,8914,-3568,8914
6090,-10036,6090,-10036
16654,-11374,16654,-11374
-8319,2331,-8319,2331
-8856,5586,-8856,5586
8078,801,8078,801
-14283,-6863,-14283,-6863
-22969,-3555,-22969,-3555
-101,8504,-101,8504
2735,3975,2735,3975
-3170,-2574,-3170,-2574
