14914,-2760
15069,-2777
15224,-2793
15378,-2809
15532,-2825
15686,-2841
15839,-2856
15992,-2871
16144,-2885
16296,-2900
16448,-2914
16599,-2927
16749,-2941
16899,-2954
17049,-2966
17198,-2979
17347,-2991
17495,-3002
17643,-3014
17791,-3025
17937,-3036
18084,-3046
18230,-3057
18375,-3066
18520,-3076
18664,-3085
18808,-3094
18951,-3103
19094,-3111
19236,-3119
19378,-3127
19519,-3134
19660,-3142
19800,-3148
19940,-3155
20079,-3161
20217,-3167
20355,-3173
20492,-3178
20629,-3183
20765,-3188
20901,-3192
21036,-3196
21170,-3200
21304,-3203
21437,-3207
21570,-3210
21702,-3212
21833,-3215
21964,-3217
22094,-3218
22224,-3220
22353,-3221
22481,-3222
22609,-3223
22736,-3223
22862,-3223
22988,-3223
23113,-3222
23238,-3221
23361,-3220
23485,-3219
23607,-3217
23729,-3215
23850,-3213
23970,-3210
24090,-3208
24209,-3205
24328,-3201
24445,-3198
24562,-3194
24679,-3190
24794,-3185
24909,-3181
25023,-3176
25137,-3171
25250,-3165
25362,-3160
25473,-3154
25584,-3147
25693,-3141
25803,-3134
25911,-3127
26019,-3120
26125,-3112
26232,-3105
26337,-3097
26442,-3088
26545,-3080
26649,-3071
26751,-3062
26852,-3053
26953,-3043
27053,-3034
27153,-3024
27251,-3013
27349,-3003
27446,-2992
27542,-2981
27637,-2970
27731,-2959
27825,-2947
27918,-2936
28010,-2924
28101,-2911
28192,-2899
28282,-2886
28370,-2873
28458,-2860
28546,-2847
28632,-2833
28717,-2819
28802,-2805
28886,-2791
28969,-2777
29051,-2762
29133,-2747
29213,-2732
29293,-2717
29372,-2702
29449,-2686
29527,-2670
29603,-2654
29678,-2638
29753,-2622
29826,-2605
29899,-2588
29971,-2571
30042,-2554
30112,-2537
30182,-2520
30250,-2502
30317,-2484
30384,-2466
30450,-2448
30515,-2430
30579,-2411
30642,-2392
30704,-2374
30765,-2355
30826,-2335
30885,-2316
30944,-2297
31001,-2277
31058,-2257
31114,-2237
31169,-2217
31223,-2197
31276,-2177
31328,-2156
31380,-2136
31430,-2115
31480,-2094
31528,-2073
31576,-2052
31623,-2030
31668,-2009
31713,-1987
31757,-1966
31800,-1944
31842,-1922
31883,-1900
31924,-1878
31963,-1855
32001,-1833
32039,-1810
32075,-1788
32110,-1765
32145,-1742
32179,-1719
32211,-1696
32243,-1673
32274,-1650
32304,-1627
32333,-1603
32361,-1580
32388,-1556
32414,-1532
32439,-1509
32463,-1485
32486,-1461
32508,-1437
32530,-1413
32550,-1389
32569,-1365
32588,-1340
32605,-1316
32622,-1292
32637,-1267
32652,-1243
32665,-1218
32678,-1193
32690,-1169
32700,-1144
32710,-1119
32719,-1094
32727,-1069
32734,-1045
32740,-1020
32745,-995
32749,-970
32752,-945
32754,-919
32755,-894
32755,-869
32754,-844
32752,-819
32750,-794
32746,-768
32741,-743
32736,-718
32729,-693
32721,-667
32713,-642
32703,-617
32693,-592
32682,-566
32669,-541
32656,-516
32642,-491
32626,-465
32610,-440
32593,-415
32575,-390
32556,-364
32536,-339
32515,-314
32493,-289
32470,-264
32446,-239
32421,-214
32395,-189
32369,-164
32341,-139
32312,-114
32283,-89
32252,-64
32221,-39
32188,-15
32155,10
32120,35
32085,59
32049,84
32012,108
31974,133
31935,157
31895,181
31854,205
31812,230
31769,254
31725,278
31681,302
31635,325
31589,349
31541,373
31493,396
31444,420
31393,443
31342,467
31290,490
31237,513
31183,536
31128,559
31073,582
31016,605
30958,627
30900,650
30841,672
30780,694
30719,717
30657,739
30594,761
30530,782
30465,804
30400,826
30333,847
30266,869
30197,890
30128,911
30058,932
29987,953
29915,973
29843,994
29769,1014
29694,1035
29619,1055
29543,1075
29466,1095
29388,1114
29309,1134
29229,1153
29149,1172
29067,1191
28985,1210
28902,1229
28818,1248
28734,1266
28648,1284
28561,1302
28474,1320
28386,1338
28297,1356
28207,1373
28117,1390
28025,1407
27933,1424
27840,1441
27746,1457
27652,1473
27556,1490
27460,1505
27363,1521
27265,1537
27166,1552
27067,1567
26967,1582
26866,1597
26764,1611
26661,1626
26558,1640
26454,1654
26349,1668
26243,1681
26137,1694
26030,1708
25922,1720
25813,1733
25704,1746
25594,1758
25483,1770
25371,1782
25259,1793
25146,1805
25032,1816
24917,1827
24802,1837
24686,1848
24569,1858
24452,1868
24334,1878
24215,1887
24095,1897
23975,1906
23854,1914
23733,1923
23610,1931
23487,1939
23364,1947
23239,1955
23115,1962
22989,1969
22863,1976
22736,1983
22608,1989
22480,1995
22351,2001
22221,2006
22091,2012
21960,2017
21829,2022
21697,2026
21564,2031
21431,2035
21297,2038
21162,2042
21027,2045
20892,2048
20755,2051
20618,2053
20481,2055
20343,2057
20204,2059
20065,2060
19925,2061
19785,2062
19644,2063
19503,2063
19361,2063
19218,2063
19075,2062
18931,2061
18787,2060
18642,2059
18497,2057
18351,2055
18205,2053
18058,2050
17911,2048
17763,2045
17615,2041
17466,2038
17317,2034
17167,2029
17017,2025
16866,2020
16715,2015
16564,2010
16412,2004
16259,1998
16106,1992
15953,1985
15799,1978
15645,1971
15490,1964
15335,1956
15179,1948
15023,1940
14867,1931
14710,1922
14553,1913
14395,1903
14237,1894
14079,1884
13920,1873
13761,1863
13601,1852
13441,1840
13281,1829
13120,1817
12960,1805
12798,1792
12637,1780
12475,1766
12312,1753
12150,1739
11987,1726
11823,1711
11660,1697
11496,1682
11332,1667
11167,1651
11002,1636
10837,1620
10672,1603
10506,1587
10340,1570
10174,1552
10008,1535
9841,1517
9674,1499
9507,1480
9340,1462
9172,1443
9004,1423
8836,1404
8668,1384
8499,1364
8330,1343
8161,1322
7992,1301
7823,1280
7653,1258
7484,1236
7314,1214
7144,1191
6973,1168
6803,1145
6632,1122
6462,1098
6291,1074
6120,1049
5949,1025
5778,1000
5606,975
5435,949
5263,923
5091,897
4920,871
4748,844
4576,817
4404,790
4231,762
4059,735
3887,706
3714,678
3542,649
3369,620
3197,591
3024,562
2852,532
2679,502
2506,471
2333,441
2161,410
1988,379
1815,347
1642,315
1470,283
1297,251
1124,219
951,186
779,153
606,119
433,86
261,52
88,18
-85,-17
-257,-52
-429,-87
-602,-122
-774,-157
-946,-193
-1118,-229
-1290,-265
-1462,-302
-1634,-339
-1806,-376
-1977,-413
-2149,-450
-2320,-488
-2492,-526
-2663,-565
-2834,-603
-3005,-642
-3175,-681
-3346,-720
-3516,-760
-3687,-799
-3857,-839
-4027,-880
-4196,-920
-4366,-961
-4535,-1002
-4704,-1043
-4873,-1084
-5042,-1126
-5211,-1168
-5379,-1210
-5547,-1252
-5715,-1294
-5883,-1337
-6050,-1380
-6218,-1423
-6385,-1467
-6551,-1510
-6718,-1554
-6884,-1598
